,GEO_ID,NAME,TOTAL POPULATION,TOTAL HOUSING UNITS,STANDARDIZED POPULATION
15572,1400000US12057014121,"Census Tract 141.21, Hillsborough County, Florida",5403,2283,
15573,1400000US12057014122,"Census Tract 141.22, Hillsborough County, Florida",5633,2087,
15574,1400000US12057980100,"Census Tract 9801, Hillsborough County, Florida",0,0,
15575,1400000US12057980200,"Census Tract 9802, Hillsborough County, Florida",0,0,
15576,1400000US12057980300,"Census Tract 9803, Hillsborough County, Florida",0,0,
15577,1400000US12057980400,"Census Tract 9804, Hillsborough County, Florida",89,34,
15578,1400000US12057980500,"Census Tract 9805, Hillsborough County, Florida",18,5,
15579,1400000US12057980600,"Census Tract 9806, Hillsborough County, Florida",0,0,
15580,1400000US12057980700,"Census Tract 9807, Hillsborough County, Florida",0,0,
15581,1400000US12057990000,"Census Tract 9900, Hillsborough County, Florida",0,0,
15582,1400000US12057990100,"Census Tract 9901, Hillsborough County, Florida",0,0,
15583,1400000US12059960100,"Census Tract 9601, Holmes County, Florida",3987,1825,
15584,1400000US12059960200,"Census Tract 9602, Holmes County, Florida",5753,2804,
15585,1400000US12059960300,"Census Tract 9603, Holmes County, Florida",2991,1462,
15586,1400000US12059960400,"Census Tract 9604, Holmes County, Florida",6699,2596,
15587,1400000US12061050100,"Census Tract 501, Indian River County, Florida",7377,3339,
15588,1400000US12061050200,"Census Tract 502, Indian River County, Florida",4225,1962,
15589,1400000US12061050301,"Census Tract 503.01, Indian River County, Florida",3388,3137,
15590,1400000US12061050302,"Census Tract 503.02, Indian River County, Florida",6809,2837,
15591,1400000US12061050401,"Census Tract 504.01, Indian River County, Florida",3528,2351,
15592,1400000US12061050402,"Census Tract 504.02, Indian River County, Florida",2429,1868,
15593,1400000US12061050501,"Census Tract 505.01, Indian River County, Florida",5298,4689,
15594,1400000US12061050503,"Census Tract 505.03, Indian River County, Florida",4723,3355,
15595,1400000US12061050504,"Census Tract 505.04, Indian River County, Florida",1329,1269,
15596,1400000US12061050505,"Census Tract 505.05, Indian River County, Florida",3283,2911,
15597,1400000US12061050601,"Census Tract 506.01, Indian River County, Florida",2180,2053,
15598,1400000US12061050602,"Census Tract 506.02, Indian River County, Florida",4843,2123,
15599,1400000US12061050603,"Census Tract 506.03, Indian River County, Florida",5920,2691,
15600,1400000US12061050604,"Census Tract 506.04, Indian River County, Florida",1480,1826,
15601,1400000US12061050605,"Census Tract 506.05, Indian River County, Florida",1849,1361,
15602,1400000US12061050606,"Census Tract 506.06, Indian River County, Florida",13473,4561,
15603,1400000US12061050702,"Census Tract 507.02, Indian River County, Florida",5989,2206,
15604,1400000US12061050703,"Census Tract 507.03, Indian River County, Florida",9722,3904,
15605,1400000US12061050704,"Census Tract 507.04, Indian River County, Florida",2753,1413,
15606,1400000US12061050705,"Census Tract 507.05, Indian River County, Florida",5249,3751,
15607,1400000US12061050802,"Census Tract 508.02, Indian River County, Florida",9291,4071,
15608,1400000US12061050804,"Census Tract 508.04, Indian River County, Florida",5925,2699,
15609,1400000US12061050805,"Census Tract 508.05, Indian River County, Florida",3726,2356,
15610,1400000US12061050806,"Census Tract 508.06, Indian River County, Florida",4537,2370,
15611,1400000US12061050807,"Census Tract 508.07, Indian River County, Florida",5647,2310,
15612,1400000US12061050808,"Census Tract 508.08, Indian River County, Florida",4381,2481,
15613,1400000US12061050902,"Census Tract 509.02, Indian River County, Florida",5794,3712,
15614,1400000US12061050903,"Census Tract 509.03, Indian River County, Florida",7613,3179,
15615,1400000US12061050904,"Census Tract 509.04, Indian River County, Florida",8223,2431,
15616,1400000US12061980000,"Census Tract 9800, Indian River County, Florida",0,0,
15617,1400000US12061990000,"Census Tract 9900, Indian River County, Florida",0,0,
15618,1400000US12063210100,"Census Tract 2101, Jackson County, Florida",3696,1204,
15619,1400000US12063210200,"Census Tract 2102, Jackson County, Florida",1402,770,
15620,1400000US12063210300,"Census Tract 2103, Jackson County, Florida",6261,1759,
15621,1400000US12063210400,"Census Tract 2104, Jackson County, Florida",3413,1779,
15622,1400000US12063210500,"Census Tract 2105, Jackson County, Florida",4269,2066,
15623,1400000US12063210600,"Census Tract 2106, Jackson County, Florida",5359,3063,
15624,1400000US12063210700,"Census Tract 2107, Jackson County, Florida",4274,1866,
15625,1400000US12063210800,"Census Tract 2108, Jackson County, Florida",5310,1991,
15626,1400000US12063210900,"Census Tract 2109, Jackson County, Florida",6147,1958,
15627,1400000US12063211000,"Census Tract 2110, Jackson County, Florida",4441,2386,
15628,1400000US12063211100,"Census Tract 2111, Jackson County, Florida",3900,2216,
15629,1400000US12065250101,"Census Tract 2501.01, Jefferson County, Florida",6056,2348,
15630,1400000US12065250102,"Census Tract 2501.02, Jefferson County, Florida",3935,2183,
15631,1400000US12065250200,"Census Tract 2502, Jefferson County, Florida",4114,2163,
15632,1400000US12065990000,"Census Tract 9900, Jefferson County, Florida",0,0,
15633,1400000US12067960100,"Census Tract 9601, Lafayette County, Florida",2798,511,
15634,1400000US12067960200,"Census Tract 9602, Lafayette County, Florida",5946,2670,
15635,1400000US12069030102,"Census Tract 301.02, Lake County, Florida",3557,2275,
15636,1400000US12069030104,"Census Tract 301.04, Lake County, Florida",1631,929,
15637,1400000US12069030105,"Census Tract 301.05, Lake County, Florida",9370,4180,
15638,1400000US12069030106,"Census Tract 301.06, Lake County, Florida",1363,674,
15639,1400000US12069030107,"Census Tract 301.07, Lake County, Florida",5881,2654,
15640,1400000US12069030108,"Census Tract 301.08, Lake County, Florida",4292,1642,
15641,1400000US12069030203,"Census Tract 302.03, Lake County, Florida",8912,4237,
15642,1400000US12069030204,"Census Tract 302.04, Lake County, Florida",4995,1794,
15643,1400000US12069030206,"Census Tract 302.06, Lake County, Florida",4428,1945,
15644,1400000US12069030207,"Census Tract 302.07, Lake County, Florida",5483,2778,
15645,1400000US12069030208,"Census Tract 302.08, Lake County, Florida",4534,1693,
15646,1400000US12069030209,"Census Tract 302.09, Lake County, Florida",2445,1465,
15647,1400000US12069030302,"Census Tract 303.02, Lake County, Florida",3740,2180,
15648,1400000US12069030305,"Census Tract 303.05, Lake County, Florida",2654,1498,
15649,1400000US12069030306,"Census Tract 303.06, Lake County, Florida",3995,2511,
15650,1400000US12069030307,"Census Tract 303.07, Lake County, Florida",4077,2269,
15651,1400000US12069030308,"Census Tract 303.08, Lake County, Florida",3793,2101,
15652,1400000US12069030405,"Census Tract 304.05, Lake County, Florida",6846,3142,
15653,1400000US12069030406,"Census Tract 304.06, Lake County, Florida",4017,2314,
15654,1400000US12069030407,"Census Tract 304.07, Lake County, Florida",2987,1314,
15655,1400000US12069030408,"Census Tract 304.08, Lake County, Florida",3803,2622,
15656,1400000US12069030409,"Census Tract 304.09, Lake County, Florida",4727,3789,
15657,1400000US12069030410,"Census Tract 304.10, Lake County, Florida",3242,1473,
15658,1400000US12069030411,"Census Tract 304.11, Lake County, Florida",6373,3557,
15659,1400000US12069030502,"Census Tract 305.02, Lake County, Florida",5418,2414,
15660,1400000US12069030503,"Census Tract 305.03, Lake County, Florida",1597,679,
15661,1400000US12069030504,"Census Tract 305.04, Lake County, Florida",7919,3685,
15662,1400000US12069030601,"Census Tract 306.01, Lake County, Florida",4087,2450,
15663,1400000US12069030602,"Census Tract 306.02, Lake County, Florida",2496,1136,
15664,1400000US12069030701,"Census Tract 307.01, Lake County, Florida",2002,1196,
15665,1400000US12069030702,"Census Tract 307.02, Lake County, Florida",4852,1949,
15666,1400000US12069030803,"Census Tract 308.03, Lake County, Florida",4513,2636,
15667,1400000US12069030804,"Census Tract 308.04, Lake County, Florida",1575,809,
15668,1400000US12069030805,"Census Tract 308.05, Lake County, Florida",4426,1829,
15669,1400000US12069030806,"Census Tract 308.06, Lake County, Florida",3393,2256,
15670,1400000US12069030807,"Census Tract 308.07, Lake County, Florida",3818,2017,
15671,1400000US12069030902,"Census Tract 309.02, Lake County, Florida",15374,5487,
15672,1400000US12069030912,"Census Tract 309.12, Lake County, Florida",6468,2867,
15673,1400000US12069030913,"Census Tract 309.13, Lake County, Florida",1693,899,
15674,1400000US12069030914,"Census Tract 309.14, Lake County, Florida",5553,2855,
15675,1400000US12069031000,"Census Tract 310, Lake County, Florida",7586,3661,
15676,1400000US12069031101,"Census Tract 311.01, Lake County, Florida",7181,4340,
15677,1400000US12069031102,"Census Tract 311.02, Lake County, Florida",7179,4565,
15678,1400000US12069031103,"Census Tract 311.03, Lake County, Florida",1876,827,
15679,1400000US12069031202,"Census Tract 312.02, Lake County, Florida",6801,2788,
15680,1400000US12069031203,"Census Tract 312.03, Lake County, Florida",5785,2701,
15681,1400000US12069031204,"Census Tract 312.04, Lake County, Florida",16342,5975,
15682,1400000US12069031205,"Census Tract 312.05, Lake County, Florida",2644,891,
15683,1400000US12069031301,"Census Tract 313.01, Lake County, Florida",6728,2572,
15684,1400000US12069031305,"Census Tract 313.05, Lake County, Florida",8112,3285,
15685,1400000US12069031306,"Census Tract 313.06, Lake County, Florida",7355,2794,
15686,1400000US12069031307,"Census Tract 313.07, Lake County, Florida",18380,7591,
15687,1400000US12069031308,"Census Tract 313.08, Lake County, Florida",6457,3159,
15688,1400000US12069031309,"Census Tract 313.09, Lake County, Florida",11285,3776,
15689,1400000US12069031310,"Census Tract 313.10, Lake County, Florida",18839,6507,
15690,1400000US12069031311,"Census Tract 313.11, Lake County, Florida",20483,8351,
15691,1400000US12071000301,"Census Tract 3.01, Lee County, Florida",4932,2628,
15692,1400000US12071000302,"Census Tract 3.02, Lee County, Florida",5646,1961,
15693,1400000US12071000401,"Census Tract 4.01, Lee County, Florida",2606,932,
15694,1400000US12071000402,"Census Tract 4.02, Lee County, Florida",2529,1442,
15695,1400000US12071000502,"Census Tract 5.02, Lee County, Florida",3970,1556,
15696,1400000US12071000503,"Census Tract 5.03, Lee County, Florida",4359,1353,
15697,1400000US12071000504,"Census Tract 5.04, Lee County, Florida",2754,1176,
15698,1400000US12071000600,"Census Tract 6, Lee County, Florida",4292,1602,
15699,1400000US12071000700,"Census Tract 7, Lee County, Florida",2727,1114,
15700,1400000US12071000800,"Census Tract 8, Lee County, Florida",1549,1250,
15701,1400000US12071000900,"Census Tract 9, Lee County, Florida",2933,1297,
15702,1400000US12071001000,"Census Tract 10, Lee County, Florida",6623,2970,
15703,1400000US12071001101,"Census Tract 11.01, Lee County, Florida",2993,1448,
15704,1400000US12071001102,"Census Tract 11.02, Lee County, Florida",4683,2721,
15705,1400000US12071001201,"Census Tract 12.01, Lee County, Florida",8827,3647,
15706,1400000US12071001202,"Census Tract 12.02, Lee County, Florida",11291,5957,
15707,1400000US12071001300,"Census Tract 13, Lee County, Florida",2922,1526,
15708,1400000US12071001401,"Census Tract 14.01, Lee County, Florida",6159,2839,
15709,1400000US12071001402,"Census Tract 14.02, Lee County, Florida",2860,1232,
15710,1400000US12071001501,"Census Tract 15.01, Lee County, Florida",2682,1581,
15711,1400000US12071001502,"Census Tract 15.02, Lee County, Florida",6688,2740,
15712,1400000US12071001601,"Census Tract 16.01, Lee County, Florida",5215,2070,
15713,1400000US12071001602,"Census Tract 16.02, Lee County, Florida",3119,2158,
15714,1400000US12071001701,"Census Tract 17.01, Lee County, Florida",3083,2077,
15715,1400000US12071001703,"Census Tract 17.03, Lee County, Florida",4131,3962,
15716,1400000US12071001705,"Census Tract 17.05, Lee County, Florida",3761,2898,
15717,1400000US12071001706,"Census Tract 17.06, Lee County, Florida",3267,2237,
15718,1400000US12071001707,"Census Tract 17.07, Lee County, Florida",5695,3649,
15719,1400000US12071001801,"Census Tract 18.01, Lee County, Florida",4629,2500,
15720,1400000US12071001802,"Census Tract 18.02, Lee County, Florida",2692,1903,
15721,1400000US12071001903,"Census Tract 19.03, Lee County, Florida",2900,2711,
15722,1400000US12071001906,"Census Tract 19.06, Lee County, Florida",8167,5992,
15723,1400000US12071001907,"Census Tract 19.07, Lee County, Florida",5944,3865,
15724,1400000US12071001908,"Census Tract 19.08, Lee County, Florida",956,886,
15725,1400000US12071001910,"Census Tract 19.10, Lee County, Florida",1766,3166,
15726,1400000US12071001911,"Census Tract 19.11, Lee County, Florida",962,1332,
15727,1400000US12071001912,"Census Tract 19.12, Lee County, Florida",1745,2068,
15728,1400000US12071001913,"Census Tract 19.13, Lee County, Florida",1776,2289,
15729,1400000US12071001914,"Census Tract 19.14, Lee County, Florida",5150,3529,
15730,1400000US12071001915,"Census Tract 19.15, Lee County, Florida",2921,2598,
15731,1400000US12071010102,"Census Tract 101.02, Lee County, Florida",9847,4547,
15732,1400000US12071010103,"Census Tract 101.03, Lee County, Florida",10947,3754,
15733,1400000US12071010104,"Census Tract 101.04, Lee County, Florida",2011,2159,
15734,1400000US12071010105,"Census Tract 101.05, Lee County, Florida",5707,2661,
15735,1400000US12071010201,"Census Tract 102.01, Lee County, Florida",12411,4077,
15736,1400000US12071010203,"Census Tract 102.03, Lee County, Florida",6867,2481,
15737,1400000US12071010204,"Census Tract 102.04, Lee County, Florida",12554,6198,
15738,1400000US12071010302,"Census Tract 103.02, Lee County, Florida",6411,2822,
15739,1400000US12071010303,"Census Tract 103.03, Lee County, Florida",6337,2714,
15740,1400000US12071010304,"Census Tract 103.04, Lee County, Florida",9885,4770,
15741,1400000US12071010305,"Census Tract 103.05, Lee County, Florida",3635,1886,
15742,1400000US12071010306,"Census Tract 103.06, Lee County, Florida",5807,2473,
15743,1400000US12071010307,"Census Tract 103.07, Lee County, Florida",6858,3048,
15744,1400000US12071010404,"Census Tract 104.04, Lee County, Florida",7730,3187,
15745,1400000US12071010405,"Census Tract 104.05, Lee County, Florida",9561,3827,
15746,1400000US12071010406,"Census Tract 104.06, Lee County, Florida",6722,3860,
15747,1400000US12071010407,"Census Tract 104.07, Lee County, Florida",7871,4571,
15748,1400000US12071010409,"Census Tract 104.09, Lee County, Florida",11595,4765,
